,animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
5557,174978,DAAAG1090901005,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,竹北市,,OPEN,(已由民間人士代養),,2020-09-01,2999-12-31,2023/11/22,2020/09/01,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/3b7a6b8e-9dcc-4685-9605-ad5ee9ce7cbc.jpg,,2023/11/22,新竹縣竹北市縣政五街192號,03-5519548
5558,194782,DAAAG1100208002,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,新埔鎮水溝,,OPEN,已絕育(已由民間人士代養),,2021-02-08,2999-12-31,2023/11/22,2021/02/08,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/703559b9-7779-4835-8771-edb83908f392.jpg,,2023/11/22,新竹縣竹北市縣政五街192號,03-5519548
5559,204750,DAAAG1100430008,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,新豐瑞興村,,OPEN,(已由民間人士代養),,2021-04-30,2999-12-31,2023/11/22,2021/04/30,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/7269f941-7c40-472c-81de-f0f26d03d3db.jpg,,2023/11/22,新竹縣竹北市縣政五街192號,03-5519548
5560,184870,DAAAG1091118003,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,光明國小公園,,OPEN,(已由民間人士代養)右耳已剪耳，胸前有稀疏白毛,,2020-11-18,2999-12-31,2023/11/22,2020/11/18,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/625431b1-3aa3-46d1-b145-f094aa6e5463.jpg,,2023/11/22,新竹縣竹北市縣政五街192號,03-5519548
5561,174960,DAAAG1090831006,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,SMALL,棕色,CHILD,F,F,竹北,,OPEN,(已由民間人士代養),,2020-09-01,2999-12-31,2023/11/21,2020/08/31,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/d492c26f-1b32-4673-9963-bc5482f365ef.jpg,,2023/11/21,新竹縣竹北市縣政五街192號,03-5519548
5562,178179,DAAAG1090925002,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,SMALL,黑色,CHILD,F,F,竹北市,,OPEN,(已由民間人士代養),,2020-09-25,2999-12-31,2023/11/21,2020/09/25,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/2f1b2d36-bcd8-4284-9ace-e12b71eef7d5.jpg,,2023/11/21,新竹縣竹北市縣政五街192號,03-5519548
5563,186398,DAAAG1091127006,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,湖口營區,,OPEN,(已由民間人士代養),,2020-11-27,2999-12-31,2023/11/21,2020/11/27,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/cb15764b-b50a-4cf5-a18d-b47a7dafcdb7.jpg,,2023/11/21,新竹縣竹北市縣政五街192號,03-5519548
5564,174972,DAAAG1090901002,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,竹北市,,OPEN,(已由民間人士代養),,2020-09-01,2999-12-31,2023/11/21,2020/09/01,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/79105eef-3750-47bc-a587-61b9f2732a35.jpg,,2023/11/21,新竹縣竹北市縣政五街192號,03-5519548
5565,335464,1121114D06,22,82,金門縣動物收容中心,狗,混種犬          ,M,SMALL,黑色,CHILD,T,F,高陽路,,OPEN,,,2023-11-14,2999-12-31,2023/11/21,2023/11/14,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1700551811955.png,,2023/11/21,金門縣金湖鎮裕民農莊20號,082-336625
5566,335411,1121114D02,22,82,金門縣動物收容中心,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,昔果山,,OPEN,,,2023-11-21,2999-12-31,2023/11/21,2023/11/14,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1700547829444.png,,2023/11/21,金門縣金湖鎮裕民農莊20號,082-336625
5567,335291,1121978,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黃色,CHILD,T,F,四結路,,OPEN,,,2023-11-21,2999-12-31,2023/11/21,2023/11/21,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1700534425139.png,,2023/11/21,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
5568,315305,RAAAG1120703007,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,CHILD,T,F,海埔路,,OPEN,隔離舍,,2023-07-10,2999-12-31,2023/11/21,2023/07/03,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1688356899081.png,,2023/11/21,新竹市南寮里海濱路250號,03-5368329
5569,315304,RAAAG1120703006,8,62,新竹市動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,CHILD,T,F,海埔路,,OPEN,隔離舍,,2023-07-10,2999-12-31,2023/11/21,2023/07/03,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1688356797546.png,,2023/11/21,新竹市南寮里海濱路250號,03-5368329
5570,334979,1116A24,17,75,高雄市壽山動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑白色,ADULT,F,F,東汕里,,OPEN,協尋飼主，暫不開放,,,2999-12-31,2023/11/19,2023/11/16,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1700203578394.png,,2023/11/19,高雄市鼓山區萬壽路350號,07-5519059
5571,332826,VAAAG112110307,2,49,臺北市動物之家,貓,混種貓                 ,F,MEDIUM,虎斑白色,ADULT,T,F,新光里昆陽街,,OPEN,右前肢擦傷,,2023-11-18,2999-12-31,2023/11/18,2023/11/03,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1698995769407.png,,2023/11/18,臺北市內湖區安美街191號,02-87913254
5572,333807,VAAAG112110908,2,49,臺北市動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F, 錦安里永康街,,OPEN,英國國旗紅底項圈,,2023-11-18,2999-12-31,2023/11/18,2023/11/09,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1699514068504.png,,2023/11/18,臺北市內湖區安美街191號,02-87913254
5573,264879,HAAAG11107071387,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,南投縣南投市八卦路,,OPEN,,,2022-08-01,2999-12-31,2023/11/17,2022/07/07,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/c65aaa33-a05f-4a2e-adbb-5c8b723ce86e.JPG,,2023/11/17,南投縣南投市嶺興路36-1號,049-2225440
5574,264876,HAAAG11107071029,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,南投縣南投市八卦路,,OPEN,,,2022-08-01,2999-12-31,2023/11/17,2022/07/07,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/0be6b5a3-6d29-48c0-a96f-6a5c5e1dca9b.JPG,,2023/11/17,南投縣南投市嶺興路36-1號,049-2225440
5575,198196,HAAAG1100312614,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,咖啡色,ADULT,T,F,南投縣南投市嶺興路,,OPEN,,,2021-03-12,2999-12-31,2023/11/17,2021/03/12,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/4e50dfc9-853e-4477-b587-2537093e1f79.JPG,,2023/11/17,南投縣南投市嶺興路36-1號,049-2225440
5576,28345,HAAAG1051019286,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,南投縣名間鄉,,OPEN,,,2016-10-27,2999-12-31,2023/11/17,2016/10/19,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/cb9bf0c0-3d59-427f-9bc1-39aea0f2b90f.JPG,,2023/11/17,南投縣南投市嶺興路36-1號,049-2225440
5577,270609,HAAAG1110819810,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黃白色,ADULT,T,F,南投縣草屯鎮玉屏路,,OPEN,,,2022-09-29,2999-12-31,2023/11/17,2022/08/19,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/696c5715-f876-44b3-bcf2-f76c4922df56.JPG,,2023/11/17,南投縣南投市嶺興路36-1號,049-2225440
5578,198197,HAAAG1100312677,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,南投縣南投市嶺興路,,OPEN,,,2021-03-12,2999-12-31,2023/11/17,2021/03/12,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/055e3cfc-22d8-4657-b9ad-4d55c5bd0c0b.JPG,,2023/11/17,南投縣南投市嶺興路36-1號,049-2225440
5579,27959,HAAAG1050929212,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,南投縣埔里鎮,,OPEN,,,2016-10-06,2999-12-31,2023/11/17,2016/09/29,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/40c76f43-0858-4ffb-96a6-9e506fb0e4d7.JPG,,2023/11/17,南投縣南投市嶺興路36-1號,049-2225440
5580,246877,HAAAG1110316884,12,70,南投縣公立動物收容所,狗,比特犬,F,MEDIUM,黃白色,ADULT,T,F,南投縣草屯鎮雙冬里雙龍巷,,OPEN,,,2022-03-23,2999-12-31,2023/11/17,2022/03/16,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/e464de00-170f-4041-b901-2cadc6ca0c27.JPG,,2023/11/17,南投縣南投市嶺興路36-1號,049-2225440
5581,324697,HAAAG1120911873,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,F,F,南投縣仁愛鄉山農巷,,OPEN,,,2023-09-14,2999-12-31,2023/11/17,2023/09/11,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1694486622000.png,,2023/11/17,南投縣南投市嶺興路36-1號,049-2225440
5582,253818,RAAAG1110505002,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,SMALL,黑色,CHILD,T,F,竹蓮街,,OPEN,所內籠位：A4,,2022-05-05,2999-12-31,2023/11/17,2022/05/05,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/cc4054e4-dbaf-4f30-9385-baf8cc2014d9.jpg,,2023/11/17,新竹市南寮里海濱路250號,03-5368329
5583,301141,RAAAG1120327001,8,62,新竹市動物保護教育園區,狗,混種犬          ,M,SMALL,黑色,CHILD,T,F,海埔路,,OPEN,所內籠位：C9,,2023-04-03,2999-12-31,2023/11/17,2023/03/27,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1679887613616.png,,2023/11/17,新竹市南寮里海濱路250號,03-5368329
5584,266695,DAAAG1110725005,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,北埔鄉,,OPEN,819 蟲畢速驅蟲,,2022-07-25,2999-12-31,2023/11/15,2022/07/25,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1672027174473.png,,2023/11/15,新竹縣竹北市縣政五街192號,03-5519548
5585,327058,CAAAG1120926012,6,61,桃園市動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,天祥街,,OPEN,,,,2999-12-31,2023/11/14,2023/09/26,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1695705805531.png,,2023/11/14,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
5586,334111,LAAAG1121112A24,17,75,高雄市壽山動物保護教育園區,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,忠孝街,,OPEN,,,2023-11-26,2999-12-31,2023/11/12,2023/11/12,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1699761058194.png,,2023/11/12,高雄市鼓山區萬壽路350號,07-5519059
5587,333982,1121107D02,22,82,金門縣動物收容中心,狗,混種犬          ,M,MEDIUM,黃色,ADULT,F,F,珠浦南路,,OPEN,,,2023-11-14,2999-12-31,2023/11/10,2023/11/07,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1699596045373.png,,2023/11/10,金門縣金湖鎮裕民農莊20號,082-336625
5588,333981,1121107D01,22,82,金門縣動物收容中心,狗,混種犬          ,F,MEDIUM,白色,ADULT,T,F,后頭,,OPEN,,,2023-11-07,2999-12-31,2023/11/10,2023/11/07,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1699595907775.png,,2023/11/10,金門縣金湖鎮裕民農莊20號,082-336625
5589,333791,1121105D01,22,82,金門縣動物收容中心,狗,混種犬          ,M,MEDIUM,白色,ADULT,F,F,后頭,,OPEN,,,2023-11-13,2999-12-31,2023/11/09,2023/11/05,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1699511852043.png,,2023/11/09,金門縣金湖鎮裕民農莊20號,082-336625
5590,333624,LAAAG1121107H2,17,75,高雄市壽山動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,學城路一段,,OPEN,,,2023-11-21,2999-12-31,2023/11/08,2023/11/07,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1699433234559.png,,2023/11/08,高雄市鼓山區萬壽路350號,07-5519059
5591,310239,FAAAG11205270008,10,67,臺中市動物之家南屯園區,狗,混種犬          ,M,MEDIUM,黑棕色,ADULT,F,F,西屯路三段,,OPEN,,,2023-11-08,2999-12-31,2023/11/08,2023/05/27,臺中市動物之家南屯園區,https://www.pet.gov.tw/upload/pic/1685328034793.png,,2023/11/08,臺中市南屯區中台路601號,04-23850976
5592,222703,FAABG11009160008,10,67,臺中市動物之家南屯園區,狗,混種犬          ,F,MEDIUM,黑白色,ADULT,T,F,興安路2段399號 ,,OPEN,,,2023-11-01,2999-12-31,2023/11/08,2022/12/12,臺中市動物之家南屯園區,https://www.pet.gov.tw/upload/pic/03c7dfdb-28bb-41a9-8d0a-ae308dfe02a8.jpg,,2023/11/08,臺中市南屯區中台路601號,04-23850976
5593,208165,FAAAG11005240015,10,67,臺中市動物之家南屯園區,狗,混種犬          ,F,MEDIUM,米色,ADULT,T,F,豐樂路,,OPEN,,,2023-11-01,2999-12-31,2023/11/08,2021/05/24,臺中市動物之家南屯園區,https://www.pet.gov.tw/upload/pic/3bd56aa0-2f49-4672-a819-915888665033.jpg,,2023/11/08,臺中市南屯區中台路601號,04-23850976
5594,30012,FAAAG10602180009,10,67,臺中市動物之家南屯園區,狗,混種犬          ,M,MEDIUM,米色,ADULT,T,F, ,,OPEN,,,2023-11-08,2999-12-31,2023/11/08,2017/02/18,臺中市動物之家南屯園區,https://www.pet.gov.tw/upload/pic/9815fe71-6a6f-4959-a3cd-e4ae0af5189c.png,,2023/11/08,臺中市南屯區中台路601號,04-23850976
5595,29760,FAAAG10602020006,10,67,臺中市動物之家南屯園區,狗,混種犬          ,F,MEDIUM,黑虎斑色,ADULT,F,F,四月路,,OPEN,,,2023-11-01,2999-12-31,2023/11/08,2017/02/02,臺中市動物之家南屯園區,https://www.pet.gov.tw/upload/pic/df79fa90-ef9f-4b20-a700-f24a89972fa2.PNG,,2023/11/08,臺中市南屯區中台路601號,04-23850976
5596,280424,W11C1028-01,16,73,臺南市動物之家灣裡站,貓,混種貓                 ,F,MEDIUM,花色,ADULT,F,F,城北路98巷23弄13號,,OPEN,,,2023-02-08,2999-12-31,2023/08/04,2022/10/28,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1675840122017.png,,2023/08/04,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
5597,333261,1121030D05,22,82,金門縣動物收容中心,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,環島北路四段,,OPEN,,,2023-11-01,2999-12-31,2023/11/07,2023/10/30,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1699327744794.png,,2023/11/07,金門縣金湖鎮裕民農莊20號,082-336625
5598,332665,LAABG112100306,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,F,F,河堤,,OPEN,,,2023-11-15,2999-12-31,2023/11/02,2023/11/01,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1698905129703.png,,2023/11/02,高雄市燕巢區師大路98號,07-6051002
5599,332663,LAABG112100405,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,F,F,和平路,,OPEN,,,2023-11-15,2999-12-31,2023/11/02,2023/11/01,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1698904981470.png,,2023/11/02,高雄市燕巢區師大路98號,07-6051002
5600,332662,LAABG112100609,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,F,F,文化路,,OPEN,,,2023-11-15,2999-12-31,2023/11/02,2023/11/01,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1698904900692.png,,2023/11/02,高雄市燕巢區師大路98號,07-6051002
5601,288829,CAAAG1111222004,6,61,桃園市動物保護教育園區,狗,混種犬          ,M,SMALL,黑色,CHILD,F,F,石牌里００５鄰石牌嶺,,OPEN,,,2023-03-13,2999-12-31,2023/11/01,2022/12/22,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1671666114488.png,,2023/11/01,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
5602,327772,1121590,5,78,宜蘭縣流浪動物中途之家,狗,柴犬                  ,M,MEDIUM,黃色,ADULT,F,F,尚深路,,OPEN,,,2023-11-09,2999-12-31,2023/10/31,2023/09/28,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1695870372676.png,,2023/10/31,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
5603,327521,LAABG112031310,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黃色,ADULT,F,F,和尚巷,,OPEN,,,2023-09-07,2999-12-31,2023/10/31,2023/09/07,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1695804200748.png,,2023/10/31,高雄市燕巢區師大路98號,07-6051002
5604,327528,LAABG112042805,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黃色,ADULT,F,F,復興路,,OPEN,,,2023-09-08,2999-12-31,2023/10/31,2023/09/08,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1695804454983.png,,2023/10/31,高雄市燕巢區師大路98號,07-6051002
5605,327630,LAABG111083104,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,文和巷,,OPEN,,,2023-09-01,2999-12-31,2023/10/31,2023/09/01,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1695807778684.png,,2023/10/31,高雄市燕巢區師大路98號,07-6051002
5606,327670,LAABG111090521,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,永達路,,OPEN,,,2023-09-05,2999-12-31,2023/10/31,2023/09/05,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1695808788824.png,,2023/10/31,高雄市燕巢區師大路98號,07-6051002
5607,328173,LAABG112091803,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,花色,ADULT,F,F,文進巷,,OPEN,,,2023-10-02,2999-12-31,2023/10/31,2023/10/02,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1696300720981.png,,2023/10/31,高雄市燕巢區師大路98號,07-6051002
5608,327288,LAABG112053111,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,SMALL,黃色,CHILD,F,F,石斑路,,OPEN,,,2023-09-07,2999-12-31,2023/10/30,2023/09/07,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1695788450546.png,,2023/10/30,高雄市燕巢區師大路98號,07-6051002
5609,327277,LAABG112053112,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,SMALL,黃色,CHILD,F,F,石斑路,,OPEN,,,2023-09-07,2999-12-31,2023/10/30,2023/09/07,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1695787686764.png,,2023/10/30,高雄市燕巢區師大路98號,07-6051002
5610,327258,LAABG112041207,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,SMALL,黑色,CHILD,F,F,仁壽南路,,OPEN,,,2023-09-06,2999-12-31,2023/10/30,2023/09/06,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1695786407582.png,,2023/10/30,高雄市燕巢區師大路98號,07-6051002
5611,327253,LAABG112051106,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,SMALL,黃色,CHILD,F,F,成功街,,OPEN,,,2023-09-06,2999-12-31,2023/10/30,2023/09/06,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1695786031827.png,,2023/10/30,高雄市燕巢區師大路98號,07-6051002
5612,309368,LAABG112052208,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,第三公墓,,OPEN,,,2023-05-23,2999-12-31,2023/10/30,2023/05/22,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1684807144207.png,,2023/10/30,高雄市燕巢區師大路98號,07-6051002
5613,267261,LAABG111072804,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,花色,ADULT,F,F,正順東路,,OPEN,,,2022-07-28,2999-12-31,2023/10/30,2022/07/28,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/7913431f-962f-4989-be37-23fe826b3913.jpg,,2023/10/30,高雄市燕巢區師大路98號,07-6051002
5614,332003,1030A24,17,75,高雄市壽山動物保護教育園區,狗,混種犬          ,M,BIG,虎斑色,ADULT,F,F,林森巷,,OPEN,,,2023-11-13,2999-12-31,2023/10/30,2023/10/30,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1698653883740.png,,2023/10/30,高雄市鼓山區萬壽路350號,07-5519059
5615,331988,AAAAG1121030002,3,92,新北市政府動物保護防疫處,狗,瑪爾濟斯犬           ,F,SMALL,白色,ADULT,F,F,頭興街40號附近,,OPEN,,,,2999-12-31,2023/10/30,2023/10/30,新北市政府動物保護防疫處,https://www.pet.gov.tw/upload/pic/1698649730195.png,,2023/10/30,新北市板橋區四川路一段157巷2號,02-29596353
5616,331925,1121025D01,22,82,金門縣動物收容中心,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,成功,,OPEN,,,2023-11-01,2999-12-31,2023/10/29,2023/10/25,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1698565130662.png,,2023/10/29,金門縣金湖鎮裕民農莊20號,082-336625
5617,331151,LAAAG1121022C1-5,17,75,高雄市壽山動物保護教育園區,貓,混種貓                 ,F,BIG,虎斑色,ADULT,F,F,高坪六街,,OPEN,,,2023-11-05,2999-12-31,2023/10/29,2023/10/22,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1698137774333.png,,2023/10/29,高雄市鼓山區萬壽路350號,07-5519059
5618,254628,HAAAG1110510C2,12,70,南投縣公立動物收容所,貓,混種貓                 ,M,SMALL,黃色,ADULT,T,F,南投縣草屯鎮山腳里民族路,,OPEN,,,2022-05-10,2999-12-31,2022/05/11,2022/05/10,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/93dc8779-0b47-4518-a35d-6a18dad1cefb.JPG,,2022/05/11,南投縣南投市嶺興路36-1號,049-2225440
5619,331843,HAAAG1121027576,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,南投縣埔里鎮北安里明德二巷,,OPEN,,,2023-10-27,2999-12-31,2023/10/28,2023/10/27,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1698455779859.png,,2023/10/28,南投縣南投市嶺興路36-1號,049-2225440
5620,331632,LAABG112102606,17,76,高雄市燕巢動物保護關愛園區,狗,比特犬,F,BIG,花色,ADULT,F,F,成功新村,,OPEN,協尋飼主 暫不開放,,,2999-12-31,2023/10/27,2023/10/26,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1698371118095.png,,2023/10/27,高雄市燕巢區師大路98號,07-6051002
5621,331203,S121024-05,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,,,OPEN, 本案犬隻有追車咬人行為認養前請評估，本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2023-10-30,2999-12-31,,2023/10/24,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1698222897910.png,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399
5622,331199,S121024-03,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,中華里,,OPEN, 本案犬隻有追車咬人行為認養前請評估，本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2023-10-30,2999-12-31,,2023/10/24,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1698222848385.png,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399
5623,318094,1120718D01,22,82,金門縣動物收容中心,狗,混種犬          ,M,SMALL,米色,CHILD,T,F,,,OPEN,,,2023-07-19,2999-12-31,2023/10/25,2023/07/18,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1690546965601.png,,2023/10/25,金門縣金湖鎮裕民農莊20號,082-336625
5624,168936,AAAIG1090722001,3,59,新北市八里區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,福營派出所,,OPEN,有晶片已通報晶片協尋,,2020-10-01,2999-12-31,2023/10/25,2020/07/22,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/4cb1c230-5507-41b8-95ee-da08126a3234.jpg,,2023/10/25,新北市八里區長坑里6鄰長坑道路36號,02-26194428
5625,82827,AAAIG1080129001,3,59,新北市八里區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,新北大道,,OPEN,脖子上有斷掉鐵鍊項圈,,2019-01-29,2999-12-31,2023/10/25,2019/01/29,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/15256cd1-276a-4e19-974b-6bf42b928325.jpg,,2023/10/25,新北市八里區長坑里6鄰長坑道路36號,02-26194428
5626,330421,HAAAG1121019205,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黃白色,ADULT,T,F,南投縣仁愛鄉大同村仁和路,,OPEN,後肢異常,,2023-10-25,2999-12-31,2023/10/25,2023/10/19,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1697767189095.png,,2023/10/25,南投縣南投市嶺興路36-1號,049-2225440
5627,61648,AAAIG1070824004,3,59,新北市八里區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,小坑13-1,,OPEN,,,2018-08-24,2999-12-31,2023/10/25,2018/08/02,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/384202c0-0c35-467d-b058-275855c2eb10.jpg,,2023/10/25,新北市八里區長坑里6鄰長坑道路36號,02-26194428
5628,331094,AAAIG1121024005,3,59,新北市八里區公立動物之家,狗,米格魯犬,M,SMALL,黑黃色,ADULT,F,F,幸福路,,OPEN,,,2023-11-01,2999-12-31,2023/10/24,2023/10/24,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1698131329231.png,,2023/10/24,新北市八里區長坑里6鄰長坑道路36號,02-26194428
